2.89616
2.88613
2.88664
2.88452
2.88552
2.88467
2.88512
2.88452
2.88362
2.8849
2.88273
2.88477
2.88526
2.88732
2.8861
2.88666
2.88423
2.88288
2.88319
2.88865
2.88342
2.88349
2.88295
2.88311
2.8844
2.88521
2.88328
2.88598
2.88374
2.88304
2.88448
2.88411
2.88067
2.88304
2.88272
2.88242
2.88311
2.88418
2.8836
2.8845
2.88313
2.88207
2.88115
2.881
2.88443
2.88503
2.8835
2.88208
2.88442
2.88276
2.88339
2.88157
2.88529
